Open,Close,VWAP,Volume,MACD,DPO,HULL-16,MFM,Lable
411.5,415.95,415.57,2338193,-2.182246469,22.3175,410.698945,-2.842444289,1
412,399.5,403.34,2928511,-2.850034482,19.1,406.4358456,-3.014791544,-1
399.35,396.85,397.66,3333255,-4.349378062,9.2075,405.0427729,-2.763869328,-1
396,386.5,389.46,5145542,-5.741694225,11.09,402.6038493,-2.269033475,-1
388.1,384,385.78,7446618,-7.397062336,10,399.4047087,-2.106390261,-1
390,399.15,398.05,5106658,-8.458325531,4.7525,394.6154141,-2.128208063,1
404,410.35,406.97,3444232,-8.077271599,3.3675,389.4069433,-3.076734473,1
411.25,414.45,409.16,4044625,-7.10864897,-11.8525,387.1775541,-5.215010974,1
415,409.55,410.89,2994508,-5.969742875,-12.4075,389.3171433,-20.47761293,-1
409.1,405.95,405.57,3141358,-5.479784825,-4.445,394.7170835,-6.898087032,-1
402.25,397,395.91,4108824,-5.579616908,0.6375,400.4760802,-7.051691663,-1
404,404.3,405.47,3027315,-5.454747232,4.7,404.9948532,-6.033603383,1
406,406.15,406.79,2709399,-5.135308803,-10.085,406.6192537,-8.078551338,1
407.9,408.05,410.88,4525159,-4.675033514,-11.1025,407.5380458,-9.403899952,1
405.85,406.3,405.98,4225662,-4.424586391,-20.055,408.0059086,-14.2901329,1
405.1,400.1,402.23,3006265,-4.237748332,-21.445,408.4534589,24.82900056,-1
401,395.45,395.46,4206718,-4.369973323,-5.05,408.4146806,-13.10515033,-1
390,406.1,402.49,6586438,-5.300821921,6.775,407.2211166,-6.029161603,1
406.1,398.25,400.67,4331443,-4.686122461,10.86,404.7766197,-13.44347625,-1
399.25,394.8,395.9,4503295,-4.697258284,6.63,403.8429006,-8.781015925,-1
395,392.1,391.55,5620290,-4.991324939,4.0125,402.5932678,-6.806233892,-1
392.1,392.55,393.2,3790302,-5.396088619,-3.745,400.5149456,-7.265432519,1
395.9,398.55,399.65,4818977,-5.348783795,3.9025,397.4769546,-7.750682484,1
396,387.8,389.68,5394451,-5.242813264,5.6675,394.7789148,-7.451923515,-1
390.5,385.65,387.7,3345238,-5.538572074,7.5025,393.978519,-7.1558755,-1
389.4,378.2,378.14,4610778,-5.794913374,5.67,392.5764221,-5.096230497,-1
375.5,374.4,375.61,2981233,-7.037993957,0.5175,390.2849723,-5.392540025,-1
373.3,365.9,367.38,5615391,-8.107204311,-2.335,386.3861441,-4.771414683,-1
366,361.4,362.47,4784156,-9.434626114,10.7425,381.7338169,-2.300815223,-1
364.15,358,360.25,3653254,-10.51471181,5.3,375.8366056,-2.560731609,-1
357.7,363.7,362.01,3159091,-11.75545795,4.2475,369.2319687,-2.523733137,1
360.6,349.9,353.5,5638941,-12.36247502,3.2125,362.509863,-2.77352154,-1
350.7,351.25,351.16,4704997,-13.48658033,6.3825,357.9949345,-2.27187527,1
360.2,370.9,366.84,7130700,-13.45626787,15.1275,353.2279692,-2.484155578,1
372.1,373.85,373.08,693537,-12.33043705,6.235,349.2523274,-5.32601363,1
375,380.05,380.03,6092627,-11.07663895,5.7075,349.8672954,-7.094801165,1
378.2,376.95,376.74,2445657,-9.712939905,-0.74,354.3311154,-14.34783155,-1
381.95,387.15,383.23,4391523,-8.234814766,-3.615,361.5384031,-35.69640653,1
388,387.6,387.05,3744845,-6.500494021,-11.1675,368.4341272,6.625346557,-1
399.7,405,404.4,7504595,-4.134721215,-15.135,376.0518211,4.449004932,1
410,409.95,411.53,6461578,-1.412764651,-19.045,383.3495853,3.33477546,-1
408,405.3,406.86,3292787,0.576582275,-14.2375,392.5277735,4.159398372,-1
401,393.1,396.42,3792668,1.570600883,-28.675,402.011438,3.232414508,-1
396.5,409.35,407.22,7042476,1.972759065,-27.0525,409.4157352,4.349198618,1
409.5,406.7,410.74,4380349,3.301875231,-8.48,411.9557528,5.681648461,-1
406.5,400.35,399.94,4220559,4.066462091,-6.5825,414.0746131,9.460370881,-1
398.1,396.2,398.48,4609958,3.949475693,-1.49,415.3860407,19.7010188,-1
396.2,396.3,398.38,5039905,3.661334988,-5.68,414.8711653,-75.33908151,1
401,400.9,405.16,5298624,3.776564613,3,411.7815987,-6.518513438,-1
401.9,398.95,397.18,3768325,3.895584059,1.475,407.6078268,-4.280796345,-1
399.5,403.8,402.85,4246124,3.753108049,16.8275,404.5677053,-3.52832401,1
406.8,409,409.68,5192361,4.180748685,19.7725,402.5449302,-3.87691966,1
412.6,410.55,406.17,5846588,4.930621571,12.1675,401.9332976,-4.717577196,-1
409,407.65,412.19,7300548,5.174965975,-2.9975,403.0269272,-26.96285761,-1
411.35,412.05,412.69,3590496,5.494827647,11.415,405.4703899,-4.873881019,1
411.9,411.6,414.57,5006655,5.726700903,6.855,407.8655328,-6.406850993,-1
414.4,420.25,416.27,6000651,6.04246531,-1.0725,410.4883171,-5.359133853,1
422.3,420.95,423.32,5237265,6.8509051,-7.3875,412.7717473,-23.64342787,-1
420.05,418.9,419,3103484,7.226897656,-8.9775,416.0905122,-27.81958862,-1
421.8,409.1,414.42,2990844,7.57869501,-5.9425,419.5419137,47.76784005,-1
414.9,407.2,407.9,3170677,7.217862729,-8.0975,422.1192615,-22.89734512,-1
409.4,411.75,409.86,4069348,6.414402063,-3.11,421.9045193,-8.306218422,1
410,407.45,408.82,3094156,5.759638333,1.7675,419.6876497,-19.22806563,-1
405.2,407.85,407.36,2244380,4.798298964,2.6,417.3927394,-4.849006595,1
404,404.4,406.26,1683734,3.894730392,-0.225,414.7492303,-11.88665277,1
405.1,398.8,401.15,4391193,3.230098933,4.29,412.1231166,-8.017318835,-1
397.5,399.8,399.41,1939079,2.066600408,3.9175,409.1537403,-7.403716202,1
401,402.05,401.94,1878825,1.410486114,12.3875,405.6119255,-3.64494888,1
402.05,393.05,397.1,2127697,0.964054443,12.8,402.5224507,-5.142366804,-1
394,392.2,391.75,3827336,-0.038543553,11.1425,400.6347043,-3.875893596,-1
393,397.45,395.84,2478064,-0.903392019,1.68,398.1223751,-5.935758569,1
400.4,402.35,401.97,2575748,-0.980726378,0.0975,395.2676813,-11.29572382,1
399.1,397.65,397.37,1709374,-1.133796146,4.98,393.5818029,-5.766868523,-1
394.1,398.95,396.29,2429129,-1.639463504,1.325,394.1003377,-7.633750357,1
396.6,401.95,403.05,2427516,-1.817663274,2.16,395.1405503,-11.77748897,1
399.5,403.95,401.95,2267666,-1.70536295,-0.785,396.3500792,-178.3926414,1
404.2,390.55,398.43,5756792,-1.223214742,-6.0025,397.9636391,4.566741796,-1
385.6,384.1,383.75,3787087,-2.31448421,-3.5175,400.233948,18.13918824,-1
385.9,385.9,386.17,748162,-3.119232284,0.575,400.177303,16.79820464,0
384.9,375.4,377.1,3370519,-3.793965888,-6.775,397.2781494,7.544723065,-1
375,370.1,375.36,3120228,-5.068740758,-5.94,393.2831906,25.70966149,-1
370,363.5,365.81,3631038,-6.408461948,1.165,387.7665376,-11.56272358,-1
368,360.55,363.32,3219581,-7.544617948,8.4775,381.1406739,-4.677829752,-1
362.7,364.75,364.04,2352074,-8.7714421,6.1225,373.4211224,-3.628291292,1
368,365.95,366.58,2956361,-9.210192801,9.5775,365.8610515,-3.313230508,-1
366.75,364.85,364.71,2231589,-9.54870391,14.5,360.5291783,-3.098803032,-1
365.25,371.85,371.8,2884771,-9.824751289,18.1975,357.7655274,-2.627892539,1
375,375.95,376.35,3178454,-9.151749741,6.195,356.7634195,-3.910835536,1
377,376.8,378.04,3962293,-8.360721824,1.05,358.2279921,-3.494552615,-1
376.8,386.2,384.89,4819776,-7.661635016,3.6625,361.9403656,-2.946314199,1
388,390.7,391.09,3458038,-6.13362806,-6.5375,366.8019345,-7.169122166,1
391,390.15,389.6,2417125,-4.627336964,-11.5,373.2017098,-22.78011338,-1
394.6,398.2,398.17,3956129,-3.107382337,-17.49,380.4055618,17.01302689,1
399.6,399.8,398.05,2605609,-1.482415306,-20.4675,387.0114915,5.233448679,1
402.5,394.25,396.78,3525537,0.038886681,-16.31,393.5346695,5.506965076,-1
395,400.3,399,2595402,0.63244221,-14.725,399.3410035,8.78830964,1
402.65,396.1,397.61,3074445,1.700235744,-15.6425,402.9125369,5.726614067,-1
396.9,395.45,396.58,3133701,2.059058906,-8.92,405.4146919,9.770219996,-1
396.6,388.65,392.19,3060784,2.292829006,-5.3875,406.1158672,20.70339942,-1
389,397,393.35,2634937,1.843925184,-4.675,405.5205663,16.91099581,1
398.5,399.05,398.9,3119320,2.228628246,3.645,402.8229209,-363.1300682,1
401.1,414.3,408.44,8339285,2.711961089,6.6975,400.7074191,-68.71902563,1
417.9,424.1,421.56,8834738,4.399232419,3.6075,399.6750341,6.145699128,1
423,431.6,426.08,7697469,6.077753663,8.48,402.3288061,3.719747224,1
428.3,430.7,431.16,5817399,7.746243364,6.7375,408.4295566,2.837771035,1
430.1,428.6,431.87,4990706,9.108810755,-2.05,417.1325458,2.620215408,-1
429,429.9,430.83,2434579,9.984941973,0.8125,425.7644137,3.833513041,1
433,430.75,433.23,4210526,10.87658191,-6.29,432.6445294,3.688550241,-1
431.85,428.55,429.96,2833172,11.35960623,-9.68,437.460641,4.156917996,-1
427.6,428.5,429.35,1836856,11.26980565,-19.0675,440.3866454,3.791771056,1
431.9,438.2,436.73,3104413,11.41389868,-12.8325,441.1386089,4.426939172,1
442.5,438.15,441.05,2596827,12.24190999,-13.1575,440.1967939,3.860375158,-1
440,442.3,442.04,3284052,12.55189062,-0.3075,440.0289543,9.745316834,1
441,433.5,434.01,3645031,12.73150653,7.2875,440.5846948,-19.12476284,-1
434.9,440.9,439.6,6852132,12.24084966,13.1025,442.2221049,-3.724156964,1
439.8,433.35,433.79,3776387,12.10763888,9.87,442.4367019,-4.518199703,-1
434.05,422.3,427.54,7470052,11.406888,6.1175,442.9479846,-5.644738568,-1
424.95,420.5,422.05,4800696,10.00234441,6.1075,442.2273752,-3.420003088,-1
420.5,417.3,420.34,3351598,8.433108786,5.705,438.939085,-3.798907052,-1
418.1,423.8,419.85,2788104,6.916156518,2.0725,433.8056457,-3.50770925,1
423.55,424.8,425,2983684,6.083330974,0.6825,427.874615,-4.921577689,1
421.5,414.95,418.67,2370957,5.198046268,9.095,423.6723516,-4.149934193,-1
411.35,418.7,415.1,4200789,3.635930787,9.0125,421.3760742,-4.066790009,1
419.6,415,417.59,2706783,3.028331095,13.4325,418.7680817,-5.336543435,-1
415,414.1,414.74,2550353,2.151006745,5.4625,416.8722931,-4.920213318,-1
414.1,408.7,413.09,2556551,1.36734265,13.6925,415.2810717,-3.499149259,-1
410.4,407.55,407.99,3093131,0.442746896,7.1375,414.1686166,-3.203559885,-1
408.6,404.5,407.33,3137965,-0.430251944,-2.795,412.3275629,-5.863732586,-1
404.7,406.75,403.98,3390418,-1.420311297,-3.2825,410.0449631,-5.942814242,1
407.7,405.65,407.29,2801911,-1.940674409,-5.3925,407.3293252,-54.18752163,-1
405.8,399,404.62,3858378,-2.47776924,2.25,405.4191522,-6.187558064,-1
400.95,406.25,404.99,3481063,-3.257058676,5.21,404.1048228,-3.874483011,1
405,404.9,404.03,2973740,-3.507638265,-3.045,402.2401127,-7.129648944,-1
406.6,400.85,405.7,3255030,-3.536445981,2.575,401.4983492,-4.558484027,-1
403,395.05,399.7,3801163,-3.805758387,0.5075,401.4991428,-4.171046662,-1
392,394.75,395.6,2919023,-4.850445503,1.9,401.3998633,-3.301332838,1
396.4,397.45,399.44,3475443,-5.262912695,-1.57,400.0114076,-4.143562245,1
397.5,390.4,392.86,2676047,-5.438431879,-1.4775,398.0298728,-3.340221229,-1
390.85,387.45,390.37,2988650,-6.044205083,-3.0225,396.6217096,-3.219297396,-1
390.05,384.8,386.17,2602408,-6.513770316,0.72,394.678974,-2.330358661,-1
385.1,384.9,384.73,2497948,-7.202143841,1.57,392.0008332,-2.289394105,-1
385.1,376,381.23,4003991,-7.659453041,-3.085,388.7255905,-2.760421614,-1
370,380.9,377.74,7140390,-9.134431615,6.1125,385.8720904,-1.917970595,1
378,376.1,376.28,3595803,-9.548210593,6.6525,382.2336548,-3.104378264,-1
376.05,385.25,382.16,3763762,-9.919116121,4.5475,379.4550619,-3.764888238,1
386,386.7,384.14,2639752,-9.303417016,0.19,376.7502217,-9.797588391,1
387.9,379.25,383.43,4103236,-8.563532033,0.99,376.379768,-15.55598176,-1
375.85,363.9,368.39,5800017,-8.84700693,5.105,377.7667447,-11.37852949,-1
364.2,364.5,365.02,4945470,-9.897185437,0.085,378.8377942,-6.093200021,1
365.75,360.7,363.62,3244738,-10.48369346,-0.7525,376.5917026,-8.568606314,-1
360,349.45,352.85,4507193,-11.28225301,-1.155,372.7698443,-7.81542933,-1
350.65,357.1,353.41,4715022,-12.52489041,1.4225,368.0826005,-4.774292626,1
359.05,341.5,346.63,7020141,-12.68610898,-5.02,361.7584027,-23.60252169,-1
341.8,341.1,344.01,3219628,-14.04325006,3.05,356.3879497,-3.618932698,-1
340,334.7,336,3257375,-15.09013367,1.2375,349.7912596,-3.156991484,-1
335.2,344.15,339.7,4705084,-16.12118769,13.405,343.6447791,-2.333410369,1
347.1,352.75,351.05,4832742,-15.79660213,17.385,337.5799501,-2.779631306,1
352.9,350.55,348.43,2984127,-14.89989387,12.17,334.465818,-4.195790596,-1
352,359.15,357.57,4796741,-14.09932116,-1.1875,335.1680512,-10.11543498,1
358.6,359.35,358.82,3663114,-12.78521788,0.8275,337.9280582,-18.87116389,1
360,356.25,356.28,3406599,-11.49831832,-1.7,342.8387012,53.80806598,-1
355,352.1,353.87,2399763,-10.75766579,-11.5175,348.5594904,10.07383455,-1
352.1,357.1,353.38,3071963,-10.28601431,-2.6725,353.6680893,-43.12511809,1
357.85,354.45,357.26,2785436,-9.340839586,-17.0825,356.7373914,5.706720681,-1
348.85,349.3,349.39,1997731,-9.211433901,-16.4,358.8311985,5.414025918,1
351,339.7,343.9,2816668,-8.833685863,-21.0025,359.5426436,3.968971871,-1
339.7,334.75,336.76,3071097,-9.338027928,-9.2025,358.4952947,11.49841828,-1
336.5,327.85,335.19,3404606,-9.881948518,1.6225,354.6275494,-30.90727513,-1
327.1,321.85,323.36,3812424,-10.94500943,1.225,348.7684362,-6.988384479,-1
328,314.4,320.2,4749184,-11.58149882,11.9575,341.5146029,-3.392597638,-1
312.15,306.55,309.38,4553381,-13.21198671,14.4725,333.4962558,-2.337957537,-1
305.5,312.85,308.94,13231667,-14.86920378,13.5175,324.7455025,-2.030136443,1
314.7,314.7,313.68,3261779,-15.26476429,11.58,315.4543005,-4.970134616,0
314.1,319.7,318.89,3408341,-15.44863696,17.92,308.5114231,-4.449068634,1
318.8,316.85,321.09,3831884,-15.04198389,16.34,304.7156397,-7.644075055,-1
315.1,304.35,308.23,4779874,-14.84700551,12.0825,304.4673116,-5.255088124,-1
303.5,309.2,308.4,3985831,-15.44996709,4.4725,305.8294899,-4.673117137,1
310.5,305.9,308.39,3332364,-15.18828523,1.7,305.7953002,-6.540479796,-1
308.1,304.4,308.82,3865128,-15.00157931,-2.9675,305.7514377,-6.42867416,-1
307.35,305.25,304.17,5713080,-14.74419114,-6.23,305.3868637,-5.672267341,-1
308,298.5,301.76,6354199,-14.32273204,-10.975,304.7675856,-13.73960103,-1
297,299.5,299.98,4985274,-14.70637549,-15.9375,303.9565374,-8.52349426,1
298,294.45,295.76,3581539,-14.75970404,-7.0075,302.0435364,-3.718852332,-1
294.45,298.35,297.03,6057908,-14.91638758,-2.025,300.0657452,-2.840688833,1
301,297.05,299.92,6527866,-14.34699409,5.78,297.6669598,-3.139176396,-1
297.2,299.8,297.72,5488155,-14.04039532,5.5425,296.145086,-2.930772677,1
301.8,306.7,304.99,5309918,-13.27346274,-4.9625,295.1025026,-4.569548637,1
307.1,309.1,309.12,5032080,-12.09877438,1.29,295.0804728,-5.756929026,1
310.25,312.55,312.19,4548116,-10.78940192,-1.0725,296.8801719,-7.9311854,1
313.3,305.05,310.26,3594091,-9.397390841,-2.1075,300.2099076,-19.25656853,-1
305.5,302.45,303.24,2526448,-8.821558825,-0.79,304.6109826,-7.407207595,-1
304.9,302.75,302.37,4131603,-8.317724892,-7.335,307.6269642,-16.69534269,-1
304,304.6,304.6,2831760,-7.8999617,-5.83,308.7655199,-15.21097261,1
303.5,311.2,309.44,5365659,-7.522503967,-10.375,308.5661686,-151.5154828,1
313.35,322.55,319.93,5891252,-6.355720933,-6.05,308.087614,-471.2272598,1
324.2,324.7,323.7,5033009,-4.504046139,-7.635,308.615075,4.568371735,1
326.25,318.65,320.6,5171894,-2.838461824,-5.9025,311.6843789,4.397216388,-1
319.7,316.1,318.25,3136595,-2.023335766,0.525,316.3204412,10.73088987,-1
316.95,318.5,317.96,2829411,-1.580874323,2.415,320.1548116,19.13861298,1
319,318.7,318.9,182870,-1.052740296,5.16,322.3001261,17.2905237,-1
318.9,305.6,311.67,4056183,-0.634915903,-3.0125,323.5058105,6.875262491,-1
302.8,303.9,302.16,6211753,-1.583961373,-5.9675,324.0824438,13.10423425,1
305,308.3,307.67,3776469,-2.134108912,-5.8875,321.660276,7.297175802,1
308.3,311.8,312.17,4422382,-2.277740897,-4.73,317.0977333,6.355090041,1
312.7,311.85,311.41,3170560,-2.013519765,1.1975,312.7628272,8.763292328,-1
312.9,315.35,316.71,4090302,-1.767612755,11.8075,310.3294134,51.80672974,1
315,308.6,311.14,2972894,-1.387369628,13.18,309.4150852,-14.95066392,-1
307.35,305.95,309.07,3317193,-1.683570417,7.035,309.9034196,-24.17867856,-1
305,299.55,303.26,8492600,-2.083836565,4.6425,309.9439857,-23.91396538,-1
310.15,313,313.04,11516072,-1.963105389,7.6925,309.3898067,-6.726768476,1
313.1,317.15,314.42,3704044,-1.61094273,7.495,307.3740863,-8.669161015,1
316.05,321.8,320.65,5223298,-1.081460247,-6.34,307.1666565,1179.362396,1
321.7,314.55,316.6,3606565,-0.203804632,-8.9925,308.8965506,-220.2188412,-1
313.05,301.65,304.8,6412633,-0.203484944,-5.09,312.4842742,-13.18580379,-1
303.75,291.75,296.41,6769928,-0.942405368,-1.1125,315.095668,-5.152836695,-1
293.5,296.5,293.58,4360020,-2.327862401,0.4775,314.4932161,-3.411934518,1
297.2,298.75,299.71,3837171,-3.09187849,5.3875,310.2386876,-4.440934557,1
297.7,299.1,299.2,3338223,-3.615414304,-0.3675,305.3555553,-4.645195954,1
297,295.3,295.21,3436273,-4.040240437,-2.1675,301.2022909,-5.409879823,-1
294,292.05,295.13,2755503,-4.566264763,-7.4075,298.1229411,-8.056343951,-1
292.5,290.6,292.48,2640843,-5.045992643,7.375,295.3211768,-5.040582386,-1
288,281.2,283.05,4914110,-5.723171199,12.275,292.7346003,-3.502207693,-1
280.15,273.75,275.82,5247372,-6.8144378,18.06,290.6965398,-2.527635408,-1
271,266.15,272.11,6212643,-8.321368809,12.5375,287.773475,-2.359338423,-1
269.4,274.15,273.63,4015922,-9.534853606,1.92,283.1477,-2.428549044,1
275.05,277.05,274.33,3426709,-9.926550371,-6.095,276.6071825,-3.618396936,1
275.75,285.1,281.93,5669152,-10.06455947,0.57,271.4583924,-3.489698771,1
285.1,291.1,289.63,7120144,-9.312562005,3.995,268.8166527,-6.144008812,1
285.8,272.55,276.3,7302986,-8.561456086,5.0875,269.749517,-16.64980033,-1
272.4,272.05,271.44,5561477,-8.943798283,2.6375,273.7014787,-5.697134568,-1
270.2,266.65,270.36,5435622,-9.316890347,1.435,275.7458546,-9.572160647,-1
266.5,266.45,267,5200901,-9.798079476,2.51,276.063603,-6.443554927,-1
269,264.6,266.96,4283058,-9.86415734,-4.1225,274.3451408,-8.700664536,-1
269,264.15,264.76,4931799,-9.803558653,-9.075,271.9045355,-13.30382715,-1
267,273.75,272.2,6138188,-9.803856444,-14.8,268.8356766,-61.83652643,1
272.1,280.7,278.78,4388115,-9.285781571,-5.9,265.7241352,17.44255763,1
281.7,281.95,283.37,4176810,-8.008667219,-2.21,264.8194162,17.84379005,1
279.1,269.55,271.48,3954829,-7.124083607,6.68,267.1004552,-33.35518315,-1
273,264.8,267.56,4596343,-6.836188598,14.1575,271.3704836,-5.956662163,-1
268.5,264.7,266.47,3369605,-6.891523906,-2.8675,273.7607244,-7.689130743,-1
262.9,259.9,259.81,3904653,-7.30286033,-2,273.5505008,-4.849092244,-1
262.6,261.65,262.02,3390559,-7.565876517,-5.865,271.8125518,-7.260753458,-1
263,256.2,257.37,4915351,-7.653873268,-5.0875,268.8572138,-6.018410164,-1
262,261.05,262.09,5420182,-7.715357992,-6.06,265.7276121,-4.81747297,-1
261.5,262.65,261.26,3713225,-7.715504528,-6.255,261.8590678,-4.668725709,1
254.5,257.45,256.04,5057149,-8.185834577,3.92,259.1213559,-3.187848632,1
253.4,251.6,252.74,3191117,-8.548798752,11.85,257.9615275,-3.142263193,-1
251.6,243.2,246.51,4426696,-8.879315531,14.775,257.2374368,-2.9523268,-1
243.35,244.7,242.8,3754145,-9.694902328,4.77,255.5917115,-2.897765853,1
244.55,241,243.32,4484098,-10.1278125,1.4125,252.0645782,-4.805881316,-1
240.95,233.8,236.85,4682819,-10.63865943,2.865,248.2495713,-4.326164928,-1
239.95,234.6,235.67,4285963,-10.99745398,-0.2925,244.3409969,-3.362509121,-1
233.7,229.6,230.99,4019808,-11.65160727,3.05,239.7309574,-3.052436102,-1
227.8,222.85,226.46,5074926,-12.50182302,-0.65,235.3640131,-3.164355763,-1
223.5,218.9,221.04,3588581,-13.3684044,6.265,231.1146517,-2.733742544,-1
218.2,215.4,219.18,6006319,-14.31766654,10.6075,226.5730923,-2.188777427,-1
215.4,209.4,212.39,4186353,-15.1215719,8.6725,221.7939064,-1.651528986,-1
208.1,215.7,209.15,6266531,-16.16121398,6.45,217.0101918,-1.661823612,1
217.25,210.15,212.73,4609468,-16.06215889,0.7425,211.9886442,-2.503977521,-1
210.35,202.35,204.99,4531595,-16.35170448,4.975,208.7904221,-2.007279127,-1
202.35,207.9,204.45,4592691,-17.03013175,4.3925,206.332269,-1.992887155,1
206,198.25,199.6,5125749,-17.07667323,-0.2075,203.4578559,-2.868630458,-1
197.5,207.95,202.78,5626169,-17.59630763,3.7625,201.6531583,-2.736435719,1
208.05,218.8,214.46,6957177,-16.96184455,1.175,199.3584383,-5.074682652,1
220.8,236.55,233.94,12247751,-15.25494254,-3.4625,198.9481837,-53.98068685,1
233.9,241.4,238.44,9408411,-12.69930053,-6.1075,201.6506103,6.360965068,1
263,250.1,253.69,19962917,-8.23208588,-8.805,209.3328821,3.161496441,-1
249,235.35,240.82,8092049,-5.754365433,-14.73,219.7934991,6.627000023,-1
230,246.85,240.3,13399311,-5.262333501,-8.0375,231.9514676,31.19810833,1
243.75,257,251.22,10818028,-3.720579851,-13.695,240.5691785,5.564382945,1
260,248.15,256.43,11775972,-1.17458478,-22.295,247.79142,3.373267514,-1
248,274.1,265.57,15196414,-0.123120887,-17.4625,254.7758748,5.646722221,1
275.85,282.3,276.93,14585124,2.922607259,-29.0875,259.186983,3.222625378,1
284.05,277.15,279.57,10347770,5.929493921,-22.0225,265.3227435,2.958120876,-1
275,272.3,274.27,7055057,7.496350576,-13.8875,273.1259714,3.871476104,-1
269.9,279,273.95,9746215,8.231996013,1.1925,280.2992559,6.370986334,1
282.45,278.35,279.85,8201135,9.715223253,2.8625,284.6544232,6.704622652,-1
280,274,280.82,12193614,10.57135038,8.115,287.5818568,4.356115365,-1
275.05,289.4,284.52,8530132,10.72705283,-9.55,289.1532612,5.016055496,1
292.8,281.3,287,10525115,12.1420544,-2.0125,288.8064304,5.92876939,-1
282.45,289.9,287.23,6261088,12.28721184,4.19,289.506533,85.83752637,1
294.85,288.65,289.1,6472868,13.24962238,-8.76,289.3523371,8.218837497,-1
290.2,292.15,290.3,6032951,13.48200843,12.67,290.4055207,-29.23962944,1
296.3,300.6,297.86,6153513,13.99685443,16.66,291.6152512,-7.685614375,1
302,315.7,309.98,9079673,14.69525688,7.42,293.446747,-28.74306982,1
313.9,302.75,309.71,6633422,16.02384968,-1.3875,296.5394432,9.696412753,-1
302.6,298.3,300.8,7290432,15.98133917,2.245,302.7392618,-38.40723445,-1
304.5,291.6,296.6,5553675,15.91745938,-0.815,307.4848066,-28.66542691,-1
290.1,288.2,288.4,7358388,14.53796501,-7.9775,309.5266614,265.2489732,-1
289.9,290.2,288.24,3446550,13.27553886,5.355,308.1621719,-9.479123057,1
300.1,310.6,306.71,7430487,12.94841176,-4.405,304.6433588,27.33616856,1
310,300,302.53,8233883,13.33391962,1.0725,300.5362673,24.94422385,-1
297.9,293.5,296.16,4487139,12.51934094,-1.4725,300.1451445,33.46528032,-1
291.5,292.55,293.61,3992433,11.22820874,1.4675,300.2166708,-17.571557,1
294,291.1,290.15,3746675,10.28799193,9.1475,299.3877235,-6.951309381,-1
290.75,299.9,297.74,6551564,9.174988455,23.3075,297.6905698,-3.845277646,1
299.9,287.4,293.26,5317070,8.927934126,9.3125,295.9548265,-11.75777175,-1
284.4,271.55,272.49,10382280,7.39683991,4.41,296.000404,-11.13726467,-1
274.25,275.75,274.3,6134646,5.303669912,-2.1675,294.6840846,-11.96018879,1
276.45,285.85,285.23,6538898,3.778612012,-4.885,289.4824752,-38.99183467,1
283.95,288.45,288.23,6346680,3.138624828,-3.1125,283.3227322,-260.5464189,1
288,300.4,295.82,7197347,2.924332205,17.36,279.9742693,-13.41560043,1
304.35,296.8,299.33,5332763,4.026700834,6.1725,279.7080724,14.40831424,-1
292,303.25,300.77,5603208,3.859893331,-0.56,283.0673992,22.54636172,1
305.7,308.6,308.38,5944654,4.777525214,-1.6425,287.2568489,7.797696916,1
311.7,307.9,307.67,4894475,5.920464547,-2.7375,292.7268451,7.282330238,-1
308,301.6,303.21,3919119,6.453535889,5.805,299.2972543,18.18740697,-1
303,310.5,308.97,7864895,6.399040533,-6.86,305.5758584,12.7805977,1
311,310.1,313.23,6141072,6.921284573,-23.655,309.248673,4.422432068,-1
312.8,328.9,323.36,13131437,7.395141211,-20.55,312.0721978,8.84692561,1
329,336.1,334.49,7183759,8.973799099,-12.385,313.9908958,4.291453267,1
337,339.95,339.92,5827441,10.74632302,-11.06,318.6500427,3.588252262,1
340.7,335.2,337.4,6709509,12.30771369,-1.1075,325.4825515,4.652503831,-1
333,332.15,335.53,4996260,12.77696753,-6.7925,333.3482869,4.241751871,-1
330.15,321.85,324.92,5506656,12.77185294,-2.3225,339.4471567,7.48067039,-1
325,312.3,317.49,6896640,12.21173953,1.49,342.9796598,21.62152151,-1
311,325.85,319.54,7791933,10.51754265,0.17,342.4800082,-30.26873918,1
328,326.6,325.95,4944868,10.4256967,-8.0525,337.7961559,9.693729293,-1
325.6,334.9,331.82,6259016,10.04361219,-1.905,333.3137237,16.29153278,1
335,336.15,337.23,4538791,10.37928609,-5.2625,329.9260276,5.961691531,1
338,338.85,339.38,929328,10.7632435,11.0225,329.274726,-59.62498382,1
339.4,338.95,338.47,4456687,11.05309005,15.7025,330.4378694,-10.93684665,-1
340.3,333.3,336.34,4337094,11.22603177,17.625,333.1789957,-9.125883241,-1
332.25,345.8,344.33,9786753,10.59182233,11.05,336.4806556,-7.344468463,1
345.9,355.75,352.97,7856239,11.06255813,5.8725,338.6070429,48.09031741,1
355.8,360.8,359.74,7566883,12.09469268,-6.785,341.5892384,4.762938379,1
362,352.45,354.48,7567835,13.25993644,-18.98,346.4182905,2.869294656,-1
350.3,357.75,356.8,8165099,13.08903278,-7.9725,352.7345993,6.582856443,1
368,375.35,369.64,16785986,14.21723719,-9.585,357.2816639,7.305615406,1
379,386.8,383.61,7386261,15.81627785,-4.5475,360.8314935,3.766979847,1
388.1,383.25,384.75,9549355,17.61452583,-6.1925,366.4748807,2.908198305,-1
382.8,385,383.97,7232982,18.40025954,-5.85,374.9742682,3.842613639,1
